epoch,lr,train_loss,val_dice,val_iou,val_mae,val_precision,val_recall
1,0.0001,0.5489528077404674,0.8030636608600616,0.7022296547889709,0.25563825815916064,0.7400572538375855,0.9270987570285797
2,9.999728588359285e-05,0.4732124362050033,0.8335253715515136,0.7461889564990998,0.23326064497232438,0.8034925818443298,0.9120788991451263
3,9.998914383200485e-05,0.44377670673335473,0.815650349855423,0.7251502811908722,0.2167757362127304,0.7660674571990966,0.9415431499481202
4,9.997557473810371e-05,0.4189651641176968,0.8469502389431,0.766732656955719,0.2053680419921875,0.8197066307067871,0.9310936689376831
5,9.995658008989348e-05,0.40118737300721613,0.862756359577179,0.785664314031601,0.1881816118955612,0.8316741466522217,0.9365818679332734
6,9.993216197035139e-05,0.3790413094003026,0.8694594860076904,0.7989739537239074,0.16654535979032517,0.8499200701713562,0.9334204792976379
7,9.990232305719943e-05,0.3599959728194446,0.8731179356575012,0.8033872425556183,0.15236902087926865,0.8608902156352997,0.931543505191803
8,9.986706662261065e-05,0.3402063355940144,0.8786179780960083,0.8028289973735809,0.13976240083575248,0.8348641335964203,0.9563208997249604
9,9.982639653285045e-05,0.3225611321082929,0.8752730309963226,0.8044419646263122,0.13268404826521873,0.8504339575767517,0.946792620420456
10,9.978031724785244e-05,0.30819046133902017,0.8878069758415222,0.8217554926872254,0.11832852363586426,0.8941695392131805,0.9091667115688324
11,9.972883382072951e-05,0.29161255715823753,0.8814100563526154,0.8096486091613769,0.106941207498312,0.8492609024047851,0.9510923504829407
12,9.96719518972196e-05,0.27694158946595543,0.9002516448497773,0.8357194840908051,0.09149471521377564,0.9146009922027588,0.9139711678028106
13,9.960967771506664e-05,0.26536098631416877,0.8954962849617004,0.8265361666679383,0.09213549196720124,0.8736458063125611,0.9465547740459442
14,9.954201810333643e-05,0.24695927177260563,0.9033291697502136,0.8438963711261749,0.08445157185196876,0.9114547789096832,0.925977373123169
15,9.94689804816679e-05,0.23148907194050347,0.8935378313064575,0.8246995866298675,0.08668863102793693,0.8745920240879059,0.9417714655399323
16,9.93905728594593e-05,0.22116884316613034,0.8816507160663605,0.8150493085384369,0.07959784343838691,0.8808962523937225,0.9162387430667878
17,9.930680383498997e-05,0.2075464781828043,0.8978453576564789,0.8315753638744354,0.06516207419335843,0.8943385481834412,0.9288059949874878
18,9.921768259447744e-05,0.19780361034521243,0.9039063096046448,0.8411741852760315,0.06365522854030133,0.9182030558586121,0.9155619025230408
19,9.912321891107008e-05,0.18439613455315915,0.889495187997818,0.8236639738082886,0.05772669166326523,0.9083433091640473,0.9067695260047912
20,9.902342314377522e-05,0.183532527216324,0.8938048481941223,0.8323308110237122,0.060668937489390375,0.9118180513381958,0.9063380658626556
21,9.891830623632336e-05,0.17416526431717524,0.8957727134227753,0.830743807554245,0.05573147162795067,0.9002406895160675,0.9227694272994995
22,9.880787971596798e-05,0.16279649561861667,0.8858954668045044,0.8200606942176819,0.059344717860221864,0.8905075430870056,0.9169265449047088
23,9.869215569222141e-05,0.15722264940055405,0.890931886434555,0.826377683877945,0.05502098612487316,0.8984252274036407,0.9073334217071534
24,9.857114685552697e-05,0.15393038239420914,0.9095098853111268,0.8457677900791168,0.0433018758893013,0.8953966617584228,0.9411388218402863
25,9.844486647586722e-05,0.1421968661612127,0.8988310933113098,0.835036301612854,0.0445243526250124,0.8862026274204254,0.9398125946521759
26,9.831332840130885e-05,0.14097902478604782,0.8980834722518921,0.8313246965408325,0.047265752032399175,0.8781882047653198,0.9463227689266205
27,9.817654705648406e-05,0.1301185738567899,0.901435261964798,0.8393824875354767,0.04451113007962704,0.9024277687072754,0.9303086638450623
28,9.803453744100867e-05,0.12610466514782206,0.9156067371368408,0.8550348877906799,0.03928700760006905,0.9049061954021453,0.9421613276004791
29,9.788731512783731e-05,0.1250929909690124,0.9049644827842712,0.8425214409828186,0.041080042719841,0.9112238109111785,0.9243373453617096
30,9.773489626155569e-05,0.11706429111157976,0.908146983385086,0.847658920288086,0.041159627586603166,0.9018279552459717,0.9383310317993164
31,9.75772975566101e-05,0.11049082702616365,0.9019214570522308,0.8391897082328796,0.038103781454265115,0.8840130984783172,0.9491842448711395
32,9.741453629547449e-05,0.10691962822726588,0.9131213009357453,0.8548713743686676,0.03709417469799518,0.9104677617549897,0.937394767999649
33,9.72466303267553e-05,0.10977802116696428,0.9025662839412689,0.8393743216991425,0.033872563391923904,0.9056062877178193,0.9244481205940247
34,9.707359806323415e-05,0.10388400932637656,0.9195523858070374,0.8606368243694306,0.030852741561830044,0.916656619310379,0.9354901134967804
35,9.689545847984861e-05,0.10575277830769376,0.9053662896156311,0.8491470456123352,0.032291099056601526,0.9381238579750061,0.904546570777893
36,9.671223111161146e-05,0.1051908127236657,0.8930817306041717,0.8323113262653351,0.03735402263700962,0.9178102493286133,0.9063489735126495
37,9.652393605146843e-05,0.09713891380262084,0.8976960897445678,0.833045917749405,0.033043059147894384,0.8962858021259308,0.9275148928165435
38,9.633059394809473e-05,0.1004275503772788,0.8878357708454132,0.8246257424354553,0.04503264613449574,0.8826431214809418,0.932402104139328
39,9.613222600363077e-05,0.09488095592979978,0.9108411431312561,0.850306260585785,0.030920361168682575,0.9031927704811096,0.9365141212940216
40,9.592885397135706e-05,0.09517575714101152,0.909408974647522,0.8508842885494232,0.03139630351215601,0.915654307603836,0.9253658413887024
41,9.572050015330873e-05,0.09937305121523578,0.9094690620899201,0.8531857609748841,0.02902930313721299,0.9114031374454499,0.923869651556015
42,9.550718739782988e-05,0.09271011324372233,0.91791051030159,0.8610807001590729,0.02507894076406956,0.918839055299759,0.9354663789272308
43,9.528893909706796e-05,0.08970649381418054,0.8991059720516205,0.8362132370471954,0.031658864300698045,0.9423879265785218,0.8819180846214294
44,9.506577918440858e-05,0.09150354641421539,0.9128970324993133,0.8514345347881317,0.02889808937907219,0.8994515776634217,0.946393483877182
45,9.483773213185093e-05,0.08645924226176448,0.9053975522518158,0.8464091777801513,0.027661018166691066,0.91064732670784,0.9277396082878113
46,9.46048229473242e-05,0.08615371416799905,0.918096125125885,0.8592948317527771,0.028307167533785104,0.9056449115276337,0.9461728274822235
47,9.436707717194512e-05,0.08577860923620259,0.9181544005870819,0.8602716147899627,0.027616401109844445,0.9079047501087188,0.943643856048584
48,9.41245208772171e-05,0.07358913636970811,0.9203775942325592,0.8654820144176483,0.02491699019446969,0.9264919579029083,0.9264678657054901
49,9.387718066217124e-05,0.082685673245933,0.901227068901062,0.84182568192482,0.02735962253063917,0.9119831681251526,0.9229241967201233
50,9.362508365044939e-05,0.08406362491773396,0.910040020942688,0.8535048425197601,0.028039891459047794,0.9210303127765656,0.9271343350410461
51,9.336825748732972e-05,0.08234597233737387,0.9021111249923706,0.8403617560863494,0.033587324805557726,0.8919078409671783,0.9419280767440796
52,9.310673033669521e-05,0.08452679657536309,0.9088109254837036,0.848528653383255,0.028520516585558653,0.9056800663471222,0.9368080794811249
53,9.284053087794508e-05,0.07751671988062742,0.9174748837947846,0.8607662439346313,0.02553188558667898,0.9245127260684967,0.9287600338459014
54,9.256968830284976e-05,0.07282836035620875,0.9057620704174042,0.8459819555282593,0.029055343102663757,0.9073076844215393,0.9332265198230744
55,9.229423231234974e-05,0.07683907744542855,0.9142266392707825,0.8583366930484772,0.02527932161465287,0.9159588873386383,0.9309236943721771
56,9.20141931132985e-05,0.07397768464757175,0.9130095541477203,0.853796535730362,0.030707394890487193,0.9026423037052155,0.9444528162479401
57,9.172960141514993e-05,0.07260938851935107,0.911175400018692,0.8561046421527863,0.02718756515532732,0.9157530784606933,0.9286773979663849
58,9.14404884265908e-05,0.06883254202037323,0.9143424272537232,0.8550301730632782,0.027937325462698937,0.9042701661586762,0.9455166697502136
59,9.114688585211836e-05,0.07259699338819922,0.9069511294364929,0.8494485795497895,0.027207067329436542,0.9100537896156311,0.9266475558280944
60,9.084882588856343e-05,0.07338259264645053,0.9103955268859864,0.8511037588119507,0.028380882181227206,0.9003767907619477,0.9384550034999848
61,9.05463412215599e-05,0.06983847988814842,0.9099343121051788,0.8542386054992676,0.024766574893146754,0.9226637363433838,0.920341032743454
62,9.023946502196018e-05,0.07175033112488143,0.9197462201118469,0.8624229073524475,0.0244338920339942,0.9230718553066254,0.9332349359989166
63,8.992823094219772e-05,0.0695512056714151,0.9057229280471801,0.8471838057041168,0.02858629934489727,0.8974973201751709,0.9385444343090057
64,8.961267311259668e-05,0.07003275168741621,0.91616290807724,0.8598271310329437,0.024394840560853483,0.925085437297821,0.9263373851776123
65,8.929282613762908e-05,0.06626688779854192,0.8926730036735535,0.831201696395874,0.03361139185726643,0.8950542390346528,0.9303042888641357
66,8.896872509212006e-05,0.0716640945614838,0.9087922692298889,0.8515610754489898,0.025317260529845953,0.9238046944141388,0.9146707236766816
67,8.864040551740156e-05,0.06569646816791558,0.9087130427360535,0.8500097393989563,0.02734453193843365,0.9093420684337616,0.9341318070888519
68,8.830790341741479e-05,0.06571097272198374,0.9199897706508636,0.8635488510131836,0.023902758583426477,0.9147688508033752,0.9433842360973358
69,8.797125525476194e-05,0.06672848093255264,0.9142828404903411,0.8567605555057526,0.024998499546200037,0.9155150890350342,0.9288368344306945
70,8.763049794670774e-05,0.06906266837585263,0.9072737693786621,0.8495440185070038,0.02722917143255472,0.9030118584632874,0.9353971421718598
71,8.728566886113101e-05,0.06360152032135463,0.9189096570014954,0.8624019980430603,0.02660005195066333,0.9022371828556061,0.9539490580558777
72,8.693680581242683e-05,0.06602115084121866,0.9139729976654053,0.8574041664600373,0.025597254000604152,0.9196481347084046,0.9327425181865692
73,8.658394705735986e-05,0.06143961215346325,0.9139940977096558,0.8599490761756897,0.023770776484161614,0.9139433801174164,0.9348849654197693
74,8.622713129086891e-05,0.06298431404298399,0.9118300378322601,0.8545971393585206,0.02549839802086353,0.9212020993232727,0.9264909446239471
75,8.586639764182375e-05,0.06278573126509422,0.9075122177600861,0.8482148349285126,0.026403092220425604,0.9229553639888763,0.9125562965869903
76,8.550178566873408e-05,0.06626854932344542,0.9159220099449158,0.8601886570453644,0.02497326899319887,0.9264559328556061,0.9285447299480438
77,8.513333535541159e-05,0.06517864522955767,0.9147950708866119,0.8591881096363068,0.023639069125056266,0.9264724731445313,0.9212511956691742
78,8.476108710658511e-05,0.061295147349194785,0.9189054131507873,0.8622187435626983,0.022971334494650365,0.9269446313381196,0.9270527005195618
79,8.438508174347007e-05,0.058975904271370026,0.9101007521152497,0.8532406330108643,0.0243437634781003,0.9154716014862061,0.9327653884887696
80,8.400536049929168e-05,0.06303865153615068,0.9214389741420745,0.8657858312129975,0.022508596256375312,0.9104099273681641,0.9458799004554749
81,8.362196501476346e-05,0.0616032720157286,0.9197637140750885,0.8630181968212127,0.023299764841794968,0.9121048092842102,0.9423768579959869
82,8.323493733352075e-05,0.06073493842126393,0.9181712985038757,0.8608731031417847,0.024597895797342062,0.9188372552394867,0.9363115906715394
83,8.284431989751021e-05,0.061032660850664465,0.9124823927879333,0.8541524648666382,0.024642334319651127,0.9272745907306671,0.9119296073913574
84,8.245015554233553e-05,0.05944936081948804,0.9030040860176086,0.8446713447570801,0.028312177490442993,0.8999029457569122,0.9273817241191864
85,8.205248749256012e-05,0.060558282111476104,0.9061513066291809,0.8484746634960174,0.02790079154074192,0.9039709687232971,0.9275023758411407
86,8.165135935696693e-05,0.05804774823893861,0.9186256766319275,0.8654451787471771,0.022544370498508215,0.9260857582092286,0.9240550458431244
87,8.124681512377635e-05,0.056962122141224585,0.9120855391025543,0.8561758756637573,0.023342466820031403,0.9245484828948974,0.9140306413173676
88,8.083889915582232e-05,0.05431627386772051,0.9157898783683777,0.8624719321727753,0.022060912661254407,0.9311427354812623,0.9150379657745361
89,8.042765618568754e-05,0.06108880261095559,0.9022474527359009,0.8425819456577301,0.028287861868739127,0.9147562086582184,0.9101472914218902
90,8.001313131079796e-05,0.06059222070999989,0.9003848433494568,0.8406463027000427,0.0282049342058599,0.9091382801532746,0.9119334995746613
91,7.95953699884774e-05,0.05672560972956622,0.9097669899463654,0.8530568897724151,0.024938499461859463,0.9217732429504395,0.9149927496910095
92,7.917441803096257e-05,0.05686526236737647,0.9136541366577149,0.856875729560852,0.025394715182483197,0.9051212251186371,0.9408910214900971
93,7.875032160037936e-05,0.05616955122933155,0.9087696135044098,0.8506729543209076,0.02549152122810483,0.9130479276180268,0.9252160012722015
94,7.832312720368045e-05,0.05445210467569712,0.9166069746017456,0.8626338183879853,0.023785256221890448,0.9225406885147095,0.9292355358600617
95,7.78928816875455e-05,0.05444553321818026,0.9115336239337921,0.855580186843872,0.024949278123676775,0.9170221447944641,0.9209769189357757
96,7.74596322332438e-05,0.055426253005862236,0.9164346337318421,0.8605196893215179,0.02390860002487898,0.9138234853744507,0.940915048122406
97,7.702342635146029e-05,0.058864961946155966,0.9081665933132171,0.849631404876709,0.02426710044965148,0.9135171711444855,0.9276345014572144
98,7.658431187708551e-05,0.05826104982051908,0.89806427359581,0.8421291530132293,0.026125173922628163,0.9079836070537567,0.9094329178333282
99,7.614233696396991e-05,0.05882695630737921,0.8922457933425904,0.83478684425354,0.026867001689970492,0.9056725978851319,0.9111976623535156
100,7.569755007964335e-05,0.054847701611678776,0.9086351335048676,0.8503169476985931,0.02423252984881401,0.907974261045456,0.92497598528862
101,7.524999999999997e-05,0.057561098666089335,0.9182018935680389,0.8638604998588562,0.022216578014194965,0.9212693452835083,0.9318464875221253
102,7.479973580394944e-05,0.057141965618584215,0.9139108479022979,0.8579650163650513,0.025211901962757112,0.9262190341949463,0.9200461983680726
103,7.434680686803487e-05,0.0572645242621259,0.9188966453075409,0.8655896008014679,0.022266602050513028,0.9158829987049103,0.9380672454833985
104,7.389126286101814e-05,0.054518499752370324,0.9184341132640839,0.8626177430152893,0.022618551179766654,0.9166593909263611,0.9383177697658539
105,7.343315373843312e-05,0.05417813955828911,0.9135036647319794,0.8576209783554077,0.024120890721678733,0.9125275790691376,0.9347844779491424
106,7.297252973710752e-05,0.05656201090300229,0.9160130560398102,0.8580830991268158,0.026011759974062444,0.9102124333381653,0.9416362583637238
107,7.250944136965387e-05,0.05359140211125699,0.9112171828746796,0.8539635419845581,0.02611321406438947,0.906546437740326,0.9348483860492707
108,7.204393941893018e-05,0.052184668028863464,0.9225687861442566,0.8664169788360596,0.02351668430492282,0.9155903220176697,0.9456474781036377
109,7.157607493247106e-05,0.048288574669419264,0.9197518765926361,0.866445791721344,0.02174772648140788,0.9302387118339539,0.9277883172035217
110,7.110589921688982e-05,0.05028392147363686,0.9151050209999084,0.8585289418697357,0.02698874855414033,0.9090495407581329,0.9439900755882263
111,7.063346383225207e-05,0.052454514746985786,0.9169397175312042,0.8616083800792694,0.02304726019501686,0.9246534407138824,0.929313451051712
112,7.01588205864216e-05,0.05409232767798552,0.9172442078590393,0.8609720647335053,0.02353503927588463,0.9277086615562439,0.9216144382953644
113,6.968202152937906e-05,0.05144566240743166,0.9114257514476776,0.8546371400356293,0.02599300108850002,0.9036238551139831,0.9394803583621979
114,6.920311894751409e-05,0.05230987512665551,0.921170175075531,0.8649646818637848,0.023438700661063194,0.9304574012756348,0.92904292345047
115,6.872216535789153e-05,0.05100098802003919,0.9286706030368805,0.8759679019451141,0.01953850332647562,0.9367819607257843,0.9294825434684754
116,6.823921350249232e-05,0.04809420058367456,0.9232271432876586,0.8693245410919189,0.02103701187297702,0.9332980215549469,0.9267503499984742
117,6.775431634242982e-05,0.05380452615095348,0.9210192084312439,0.864501029253006,0.023201056756079197,0.9389657378196716,0.9194018304347992
118,6.72675270521419e-05,0.04864068156698855,0.9056182384490967,0.843151468038559,0.030324286594986916,0.8908286809921264,0.945772910118103
119,6.677889901355983e-05,0.0536767780871653,0.9184707641601563,0.8647375166416168,0.025602365378290415,0.9104463160037994,0.9437054634094239
120,6.628848581025444e-05,0.05010958127223137,0.9171868920326233,0.8614484250545502,0.024767523165792227,0.911080801486969,0.9453815519809723
121,6.579634122155987e-05,0.0497529732472286,0.925082004070282,0.8701994180679321,0.02153687607496977,0.9293517112731934,0.9344058215618134
122,6.530251921667626e-05,0.0503557631064479,0.9188345611095429,0.864317673444748,0.023526759818196297,0.923421460390091,0.9301995515823365
123,6.480707394875132e-05,0.05527407980364997,0.9077889263629914,0.8492984592914581,0.02470620274543762,0.9100599169731141,0.9283500373363495
124,6.431005974894182e-05,0.051501597891130096,0.9146832883358001,0.8598185658454895,0.022841973043978215,0.9137502253055573,0.9348054766654968
125,6.381153112045562e-05,0.05005220687243997,0.9215110778808594,0.8656813740730286,0.021740629710257052,0.9220337808132172,0.9379300594329834
126,6.331154273257475e-05,0.048331137564851016,0.9210910320281982,0.8655191838741303,0.0231965453363955,0.9227021098136902,0.9370468854904175
127,6.281014941466027e-05,0.04909176306753624,0.9144625306129456,0.8597212195396423,0.02464345945045352,0.9204459309577941,0.9339488983154297
128,6.230740615013972e-05,0.04870804948959409,0.9193372786045074,0.863343107700348,0.023590813763439654,0.9285648882389068,0.9291561484336853
129,6.180336807047743e-05,0.0463692994288555,0.9241843223571777,0.8696296691894532,0.02200164832174778,0.9286657750606537,0.9349293828010559
130,6.129809044912884e-05,0.04813745622409553,0.9146218955516815,0.8562380015850067,0.024200381804257633,0.9173136293888092,0.9314878225326538
131,6.079162869547906e-05,0.05127479367685027,0.9236762523651123,0.8690603613853455,0.021176836080849172,0.9248205125331879,0.9396541476249695
132,6.028403834876671e-05,0.05175762582661175,0.9177996039390564,0.8605708718299866,0.02431284384801984,0.9209561288356781,0.9316656172275544
133,5.977537507199336e-05,0.05383615550108072,0.9061563432216644,0.8455577075481415,0.027671279199421406,0.9031464755535126,0.9365752041339874
134,5.926569464581936e-05,0.04618356186078816,0.9180859386920929,0.8622362613677979,0.022523802798241378,0.9318784058094025,0.9244049966335297
135,5.8755052962447046e-05,0.04847192934646112,0.9084076106548309,0.8473764538764954,0.027486516535282134,0.8997532546520233,0.9416434705257416
136,5.8243506019491416e-05,0.04851949369398559,0.9220568597316742,0.8660171687602997,0.022559833154082297,0.9194141805171967,0.9404108345508575
137,5.773110991383937e-05,0.044980702876317794,0.9159772276878357,0.8583649694919586,0.02513317484408617,0.9082828044891358,0.943415230512619
138,5.7217920835498054e-05,0.04640676942086074,0.9253905832767486,0.873112291097641,0.02176125142723322,0.9330748438835144,0.9285051345825195
139,5.670399506143305e-05,0.04730574886609868,0.9216079533100128,0.8682354331016541,0.023299879115074872,0.9309680938720704,0.9259214580059052
140,5.618938894939689e-05,0.04421131985216606,0.9239437639713287,0.8707660675048828,0.02231388259679079,0.9229000210762024,0.936355984210968
141,5.567415893174885e-05,0.04651549706099237,0.9191611707210541,0.8646816194057465,0.0235264727845788,0.9235105752944947,0.9293691873550415
142,5.515836150926646e-05,0.046498233179857094,0.9159088492393493,0.8580834925174713,0.025024046655744314,0.9211027383804321,0.9294804573059082
143,5.464205324494961e-05,0.0493253411543442,0.9216665744781494,0.8649833619594574,0.023451192863285543,0.9205252289772033,0.9391836524009705
144,5.412529075781776e-05,0.04486194534636125,0.9200302243232727,0.8622098803520203,0.023734226915985347,0.9149707317352295,0.9409467995166778
145,5.360813071670101e-05,0.04437223544753179,0.92097008228302,0.8639990508556366,0.02336356183513999,0.9133132576942444,0.9447243869304657
146,5.309062983402572e-05,0.04476837400437855,0.9199152708053588,0.8658377170562744,0.023593112267553805,0.9123756647109985,0.9429296016693115
147,5.257284485959538e-05,0.045715307203553074,0.9226140379905701,0.86823490858078,0.022085071168839933,0.925590592622757,0.9362510621547699
148,5.205483257436733e-05,0.04394459549519347,0.9252357423305512,0.8714418709278107,0.02167364042252302,0.9269413769245147,0.9395187079906464
149,5.1536649784226164e-05,0.04228479562827,0.9275547206401825,0.8734735488891602,0.02072044089436531,0.9265821635723114,0.9420205354690552
150,5.101835331375416e-05,0.04612876774697769,0.9286465167999267,0.8775764048099518,0.02059409199282527,0.9351045310497283,0.9337100923061371
151,5.0499999999999994e-05,0.04310926642814061,0.9303015112876892,0.877727335691452,0.020429180841892956,0.9285090744495392,0.9440509259700776
152,4.998164668624583e-05,0.0432042123113827,0.9144635260105133,0.8541074872016907,0.02455041352659464,0.8998518109321594,0.9484282016754151
153,4.946335021577384e-05,0.04391239815187163,0.9226951241493225,0.8670549929141999,0.021708630304783583,0.9205457270145416,0.9369661986827851
154,4.894516742563264e-05,0.0413711117580533,0.9290141224861145,0.8758774816989898,0.020834989473223688,0.9290868461132049,0.9418297410011292
155,4.842715514040461e-05,0.04395513827117478,0.9261500418186188,0.8720805644989014,0.021697519719600676,0.9301426351070404,0.9366300463676452
156,4.790937016597427e-05,0.043265115083536,0.9256454050540924,0.8709856331348419,0.021113792806863783,0.9300736010074615,0.936176198720932
157,4.739186928329898e-05,0.041194562732083044,0.9243924677371979,0.869051605463028,0.02222638837993145,0.9266155958175659,0.9366969585418701
158,4.687470924218222e-05,0.0416010950078688,0.9226686179637908,0.866035795211792,0.02247389843687415,0.9113290071487427,0.9496605873107911
159,4.635794675505036e-05,0.04568346378552478,0.9241296768188476,0.8698557794094086,0.02084600292146206,0.9259458363056183,0.935511714220047
160,4.5841638490733514e-05,0.04299460001653287,0.921922755241394,0.8668377101421356,0.02141912905499339,0.9260912477970124,0.9286677062511444
161,4.5325841068251134e-05,0.043137460061144536,0.9253988444805146,0.871531218290329,0.02073588315397501,0.9320263922214508,0.9337612807750701
162,4.481061105060308e-05,0.0416552478265835,0.920475035905838,0.8668694198131561,0.021130713634192944,0.9326108634471894,0.9289327383041381
163,4.4296004938566914e-05,0.0433980355538973,0.9127550601959229,0.8561047077178955,0.025172353722155094,0.9140819191932679,0.931048434972763
164,4.378207916450191e-05,0.04461963245327153,0.9215943396091462,0.866473525762558,0.02138237040489912,0.9341549515724182,0.9267624974250793
165,4.326889008616061e-05,0.04287887596320815,0.9214565694332123,0.8670029461383819,0.021605714224278927,0.9206870794296265,0.9371574997901917
166,4.275649398050856e-05,0.04393885087040139,0.932788223028183,0.8815366804599762,0.019122134428471327,0.9297538757324219,0.9447610676288605
167,4.22449470375529e-05,0.04055864934059905,0.9295455098152161,0.8767169356346131,0.020503879897296427,0.9292601943016052,0.9420293688774108
168,4.1734305354180604e-05,0.041588282167184645,0.9255286633968354,0.8716309130191803,0.021428049728274345,0.9243050456047058,0.93974090218544
169,4.122462492800661e-05,0.04117033576093069,0.9258763313293457,0.8736659407615661,0.02038957392796874,0.9313182651996612,0.9340247452259064
170,4.071596165123323e-05,0.044093576418917355,0.9252088189125061,0.870715856552124,0.021023709047585725,0.9234725892543793,0.939178591966629
171,4.020837130452089e-05,0.04051214177161455,0.920184975862503,0.8655060470104218,0.021575999818742274,0.9258619725704194,0.9295678079128266
172,3.970190955087112e-05,0.042817852573423854,0.9189059138298035,0.8630413889884949,0.02364920638501644,0.9193959772586823,0.9360586285591126
173,3.9196631929522526e-05,0.04317331404947653,0.9230093121528625,0.869811749458313,0.021737192291766405,0.9278151750564575,0.933411306142807
174,3.869259384986023e-05,0.04097281825705999,0.9242344856262207,0.8705036103725433,0.0215316460467875,0.930743259191513,0.9335192501544952
175,3.8189850585339674e-05,0.04083750371980231,0.9288543164730072,0.8765827059745789,0.020345154125243424,0.933095508813858,0.9379529416561126
176,3.768845726742521e-05,0.03945107015258655,0.9209405779838562,0.8652218103408813,0.02107694633305073,0.9264327645301819,0.9306963920593262
177,3.718846887954434e-05,0.04204213419338552,0.9235482752323151,0.868087112903595,0.021289596706628798,0.9189503490924835,0.9437741339206696
178,3.6689940251058125e-05,0.04049648460364196,0.9206814885139465,0.8644315242767334,0.023142568301409483,0.9183079063892364,0.9406650483608245
179,3.6192926051248625e-05,0.0389488296719586,0.9241247653961182,0.8683134257793427,0.021747650112956762,0.9172307074069976,0.9451145827770233
180,3.569748078332369e-05,0.038017406400929134,0.9226729273796082,0.8668171167373657,0.022371575608849524,0.922722053527832,0.9381126463413239
181,3.520365877844008e-05,0.04006318743454247,0.9195173859596253,0.8622805297374725,0.022617753688246013,0.9208929479122162,0.9361850023269653
182,3.471151418974551e-05,0.037893865711805294,0.917543214559555,0.8606782793998718,0.02341481056064367,0.9200307726860046,0.9342524111270905
183,3.42211009864401e-05,0.038863645752937326,0.9206174075603485,0.8656260192394256,0.02298731147311628,0.912920206785202,0.9475976824760437
184,3.373247294785805e-05,0.03928758276671898,0.9194056987762451,0.8636948823928833,0.02221736768260598,0.9194784045219422,0.9369369864463806
185,3.324568365757013e-05,0.03881995970519578,0.9166083455085754,0.8607933521270752,0.0234047063626349,0.9172220468521118,0.9344920933246612
186,3.276078649750762e-05,0.039556256745283194,0.9182955503463746,0.8618977665901184,0.023165088891983033,0.9196336746215821,0.9371343672275543
187,3.227783464210843e-05,0.03900222843740045,0.9259154200553894,0.871683782339096,0.020754077658057212,0.928231543302536,0.9385752439498901
188,3.179688105248585e-05,0.039003309861915865,0.924676901102066,0.8705898821353912,0.02126827696338296,0.9181211531162262,0.9454621016979218
189,3.1317978470620884e-05,0.03932036320883327,0.9232193648815155,0.8690849006175995,0.021602629031986,0.9199394941329956,0.942930942773819
190,3.084117941357833e-05,0.03801718960720592,0.9182237267494202,0.8624843716621399,0.02382298824377358,0.9129325687885285,0.9408347964286804
191,3.036653616774787e-05,0.03866515036036328,0.9188469827175141,0.862564867734909,0.023667632043361662,0.9141049265861512,0.9416241228580475
192,2.989410078311013e-05,0.04008724774438434,0.9209802329540253,0.8668949723243713,0.022363533917814492,0.9188456892967224,0.9383523285388946
193,2.9423925067528885e-05,0.03877746754484933,0.9225640535354614,0.8690115690231324,0.021814541704952718,0.9166865825653077,0.9428323447704315
194,2.8956060581069775e-05,0.03832108738673169,0.9210919857025146,0.8674773335456848,0.021650493890047074,0.9323503971099854,0.9299823939800262
195,2.8490558630346083e-05,0.03838272317789677,0.9243814766407012,0.8696849286556244,0.02141667865216732,0.921657919883728,0.9395530700683594
196,2.802747026289242e-05,0.0380103713264916,0.9237807273864747,0.8691146671772003,0.022627033293247223,0.9214157879352569,0.9406106829643249
197,2.756684626156684e-05,0.038932283204503176,0.9232536435127259,0.8698415696620941,0.021339028887450696,0.9238932490348816,0.9347266316413879
198,2.7108737138981818e-05,0.03777503258571392,0.9203567504882812,0.8654674470424653,0.022561680618673564,0.9242345631122589,0.9301429927349091
199,2.6653193131965072e-05,0.04021805109138169,0.9198152244091033,0.863998281955719,0.023056836612522603,0.9228397369384765,0.9333656370639801
200,2.6200264196050514e-05,0.039402303217751226,0.9175589799880981,0.8613090932369232,0.023822485096752645,0.9242488324642182,0.9273309051990509
201,2.5749999999999975e-05,0.03756107707939497,0.9182447969913483,0.862366670370102,0.023242263309657573,0.9241115331649781,0.9282568097114563
202,2.5302449920356606e-05,0.03716662180859868,0.9158317267894744,0.8597427606582642,0.024174907337874176,0.9213161706924439,0.9255731880664826
203,2.485766303603005e-05,0.03858259436106536,0.9196649730205536,0.8643939673900605,0.02312470292672515,0.9228871762752533,0.9319097638130188
204,2.441568812291445e-05,0.037409103475511074,0.9205909073352814,0.866330337524414,0.0225265477783978,0.9253587782382965,0.9302502572536469
205,2.3976573648539666e-05,0.03745571076415661,0.9170495748519898,0.8622934579849243,0.024508125707507135,0.9156075119972229,0.933892160654068
206,2.3540367766756164e-05,0.03728488855427358,0.9143192827701568,0.8592109560966492,0.024181246384978296,0.9181156158447266,0.926002848148346
